User_ID,가입일자,가입경로,기기,알림수신동의여부,알림수신동의_변경일자,signup_during_outage
U0002495,2025-05-05,오가닉,iOS,동의,,False
U0002496,2025-04-13,오가닉,iOS,동의,,False
U0002497,2025-05-18,오가닉,iOS,동의,2025-06-16,False
U0002498,2025-04-16,퍼포먼스광고,Android,동의,,False
U0002499,2025-02-28,퍼포먼스광고,iOS,동의,2025-04-19,False
U0002500,2025-02-03,오가닉,iOS,동의,,False
U0002501,2025-05-17,오가닉,Android,동의,,False
U0002502,2025-03-14,오가닉,Android,동의,,True
U0002503,2025-04-21,퍼포먼스광고,iOS,미동의,2025-05-22,False
U0002504,2025-02-23,퍼포먼스광고,iOS,동의,,False
U0002505,2025-03-26,퍼포먼스광고,iOS,동의,,False
U0002506,2025-02-12,오가닉,iOS,미동의,,False
U0002507,2025-03-15,퍼포먼스광고,iOS,미동의,2025-04-23,False
U0002508,2025-03-04,Unknown,iOS,동의,,False
U0002509,2025-04-28,오가닉,iOS,동의,2025-05-22,False
U0002510,2025-03-28,퍼포먼스광고,iOS,동의,,False
U0002511,2025-02-08,퍼포먼스광고,Android,동의,,False
U0002512,2025-02-19,퍼포먼스광고,iOS,미동의,,False
U0002513,2025-03-14,퍼포먼스광고,iOS,동의,,True
U0002514,2025-05-05,오가닉,iOS,미동의,,False
U0002515,2025-02-10,오가닉,Android,미동의,,False
U0002516,2025-03-01,오가닉,iOS,동의,,False
U0002517,2025-04-12,오가닉,Android,미동의,,False
U0002518,2025-05-03,퍼포먼스광고,Android,동의,2025-05-24,False
U0002519,2025-02-21,퍼포먼스광고,iOS,미동의,,False
U0002520,2025-04-13,오가닉,iOS,동의,,False
U0002521,2025-02-07,퍼포먼스광고,Android,동의,,False
U0002522,2025-02-07,퍼포먼스광고,Android,동의,,False
U0002523,2025-01-01,오가닉,iOS,동의,2025-04-10,False
U0002524,2025-02-22,퍼포먼스광고,Android,동의,,False
U0002525,2025-01-03,오가닉,iOS,동의,,False
U0002526,2025-04-14,퍼포먼스광고,iOS,미동의,,False
U0002527,2025-04-17,퍼포먼스광고,Android,동의,,False
U0002528,2025-02-21,오가닉,iOS,동의,,False
U0002529,2025-02-21,퍼포먼스광고,iOS,동의,,False
U0002530,2025-02-26,오가닉,iOS,미동의,,False
U0002531,2025-04-26,퍼포먼스광고,Android,미동의,,False
U0002532,2025-03-03,오가닉,iOS,동의,,False
U0002533,2025-01-17,퍼포먼스광고,iOS,미동의,,False
U0002534,2025-02-22,퍼포먼스광고,Android,동의,,False
U0002535,2025-03-09,오가닉,iOS,미동의,,False
U0002536,2025-03-10,오가닉,iOS,동의,,True
U0002537,2025-02-11,퍼포먼스광고,iOS,동의,,False
U0002538,2025-02-15,퍼포먼스광고,iOS,동의,,False
U0002539,2025-02-13,퍼포먼스광고,iOS,미동의,,False
U0002540,2025-04-05,퍼포먼스광고,iOS,동의,,False
U0002541,2025-02-04,퍼포먼스광고,iOS,미동의,,False
U0002542,2025-02-11,퍼포먼스광고,iOS,동의,,False
U0002543,2025-03-01,오가닉,Android,동의,,False
U0002544,2025-04-24,퍼포먼스광고,Android,동의,2025-05-08,False
U0002545,2025-01-18,오가닉,iOS,미동의,2025-03-27,False
U0002546,2025-02-20,퍼포먼스광고,Android,동의,,False
U0002547,2025-01-10,Unknown,Android,동의,,False
U0002548,2025-02-08,오가닉,Android,동의,,False
U0002549,2025-04-03,퍼포먼스광고,iOS,미동의,,False
U0002550,2025-04-09,퍼포먼스광고,Android,미동의,,False
U0002551,2025-02-10,오가닉,Android,동의,,False
U0002552,2025-03-30,퍼포먼스광고,Android,동의,,False
U0002553,2025-03-07,퍼포먼스광고,iOS,미동의,,False
U0002554,2025-02-05,퍼포먼스광고,Android,미동의,,False
U0002555,2025-04-19,오가닉,Android,동의,,False
U0002556,2025-04-19,오가닉,iOS,동의,,False
U0002557,2025-02-25,오가닉,Android,미동의,2025-04-20,False
U0002558,2025-04-09,오가닉,iOS,동의,,False
U0002559,2025-02-19,오가닉,iOS,동의,,False
U0002560,2025-03-12,퍼포먼스광고,iOS,동의,2025-04-22,True
U0002561,2025-03-13,퍼포먼스광고,iOS,미동의,,True
U0002562,2025-02-03,오가닉,Android,동의,,False
U0002563,2025-05-06,오가닉,iOS,동의,2025-05-28,False
U0002564,2025-03-25,오가닉,iOS,미동의,,False
U0002565,2025-02-28,퍼포먼스광고,iOS,동의,,False
U0002566,2025-04-03,퍼포먼스광고,iOS,동의,,False
U0002567,2025-01-04,오가닉,iOS,동의,,False
U0002568,2025-03-14,퍼포먼스광고,iOS,Unknown,,True
U0002569,2025-04-26,퍼포먼스광고,iOS,동의,,False
U0002570,2025-02-23,퍼포먼스광고,iOS,동의,,False
U0002571,2025-05-16,오가닉,iOS,미동의,,False
U0002572,2025-02-13,오가닉,Unknown,동의,2025-05-09,False
U0002573,2025-05-04,오가닉,Android,동의,,False
U0002574,2025-02-01,오가닉,iOS,동의,,False
U0002575,2025-03-28,오가닉,Android,동의,,False
U0002576,2025-04-27,오가닉,Android,동의,2025-06-03,False
U0002577,2025-02-28,오가닉,iOS,동의,,False
U0002578,2025-04-02,퍼포먼스광고,iOS,동의,,False
U0002579,2025-02-12,퍼포먼스광고,Android,동의,,False
U0002580,2025-03-18,오가닉,iOS,동의,,False
U0002581,2025-05-02,퍼포먼스광고,iOS,동의,,False
U0002582,2025-04-17,퍼포먼스광고,Android,동의,2025-05-10,False
U0002583,2025-04-12,오가닉,iOS,미동의,,False
U0002584,2025-02-17,오가닉,Android,미동의,,False
U0002585,2025-01-24,오가닉,iOS,동의,2025-02-23,False
U0002586,2025-04-10,퍼포먼스광고,Android,동의,,False
U0002587,2025-03-24,오가닉,iOS,동의,,False
U0002588,2025-03-11,퍼포먼스광고,iOS,동의,,True
U0002589,2025-04-02,퍼포먼스광고,iOS,동의,,False
U0002590,2025-02-07,오가닉,Android,동의,,False
U0002591,2025-02-09,오가닉,iOS,동의,,False
U0002592,2025-03-28,오가닉,iOS,미동의,,False
U0002593,2025-05-19,Unknown,iOS,동의,,False
U0002594,2025-01-23,퍼포먼스광고,iOS,동의,2025-04-16,False
U0002595,2025-05-21,퍼포먼스광고,Android,미동의,,False
U0002596,2025-05-20,퍼포먼스광고,Android,동의,2025-06-11,False
U0002597,2025-01-19,퍼포먼스광고,iOS,동의,,False
U0002598,2025-02-28,퍼포먼스광고,Android,미동의,,False
U0002599,2025-05-23,퍼포먼스광고,Android,동의,,False
U0002600,2025-04-12,오가닉,Android,미동의,,False
U0002601,2025-03-25,퍼포먼스광고,Android,미동의,,False
U0002602,2025-03-20,오가닉,iOS,미동의,,False
U0002603,2025-04-03,퍼포먼스광고,Android,동의,,False
U0002604,2025-03-07,오가닉,iOS,미동의,,False
U0002605,2025-04-06,퍼포먼스광고,Android,동의,,False
U0002606,2025-05-24,퍼포먼스광고,iOS,동의,,False
U0002607,2025-04-09,퍼포먼스광고,Android,동의,,False
U0002608,2025-02-15,오가닉,Android,동의,,False
U0002609,2025-01-03,오가닉,iOS,동의,,False
U0002610,2025-04-03,오가닉,Android,동의,,False
U0002611,2025-02-28,퍼포먼스광고,iOS,동의,,False
U0002612,2025-02-11,오가닉,Android,동의,,False
U0002613,2025-04-27,퍼포먼스광고,iOS,미동의,2025-06-10,False
U0002614,2025-03-22,오가닉,Android,동의,,False
U0002615,2025-02-28,퍼포먼스광고,Android,동의,2025-06-27,False
U0002616,2025-01-04,오가닉,Android,동의,,False
U0002617,2025-02-07,퍼포먼스광고,iOS,동의,,False
U0002618,2025-03-22,오가닉,iOS,동의,,False
U0002619,2025-04-14,퍼포먼스광고,iOS,동의,,False
U0002620,2025-01-05,퍼포먼스광고,Android,동의,,False
U0002621,2025-03-24,퍼포먼스광고,Android,동의,2025-05-25,False
U0002622,2025-04-22,퍼포먼스광고,Android,동의,,False
U0002623,2025-02-27,퍼포먼스광고,iOS,동의,,False
U0002624,2025-04-15,퍼포먼스광고,iOS,미동의,,False
U0002625,2025-04-10,오가닉,Android,동의,,False
U0002626,2025-04-02,퍼포먼스광고,iOS,동의,,False
U0002627,2025-04-01,퍼포먼스광고,iOS,미동의,2025-04-27,False
U0002628,2025-01-06,퍼포먼스광고,Android,미동의,,False
U0002629,2025-01-20,퍼포먼스광고,Android,동의,2025-04-16,False
U0002630,2025-04-02,오가닉,Android,미동의,2025-04-23,False
U0002631,2025-03-03,오가닉,Android,동의,,False
U0002632,2025-02-27,퍼포먼스광고,Android,동의,,False
U0002633,2025-05-07,퍼포먼스광고,iOS,미동의,,False
U0002634,2025-02-15,오가닉,Android,미동의,,False
U0002635,2025-02-11,오가닉,Android,동의,,False
U0002636,2025-01-03,퍼포먼스광고,iOS,미동의,,False
U0002637,2025-03-25,퍼포먼스광고,Android,동의,,False
U0002638,2025-03-31,오가닉,Android,동의,2025-04-28,False
U0002639,2025-02-13,퍼포먼스광고,Android,동의,,False
U0002640,2025-05-15,오가닉,iOS,미동의,,False
U0002641,2025-01-16,퍼포먼스광고,iOS,미동의,,False
U0002642,2025-05-22,퍼포먼스광고,Android,동의,,False
U0002643,2025-02-04,퍼포먼스광고,iOS,동의,,False
U0002644,2025-03-25,오가닉,Android,동의,,False
U0002645,2025-02-05,오가닉,iOS,동의,,False
U0002646,2025-03-19,퍼포먼스광고,Android,Unknown,,False
U0002647,2025-02-26,오가닉,Android,동의,,False
U0002648,2025-05-04,퍼포먼스광고,Android,동의,2025-06-15,False
U0002649,2025-02-10,오가닉,Android,동의,,False
U0002650,2025-02-22,퍼포먼스광고,Android,미동의,2025-05-30,False
U0002651,2025-01-18,오가닉,Android,동의,,False
U0002652,2025-05-24,퍼포먼스광고,Android,미동의,,False
U0002653,2025-05-14,오가닉,Android,동의,2025-06-10,False
U0002654,2025-02-10,오가닉,Android,동의,,False
U0002655,2025-02-27,퍼포먼스광고,iOS,동의,,False
U0002656,2025-02-13,오가닉,Android,미동의,,False
U0002657,2025-01-31,오가닉,Android,동의,,False
U0002658,2025-04-14,오가닉,iOS,동의,,False
U0002659,2025-05-06,Unknown,iOS,동의,,False
U0002660,2025-01-19,퍼포먼스광고,iOS,동의,,False
U0002661,2025-04-28,퍼포먼스광고,Android,미동의,,False
U0002662,2025-04-20,오가닉,Android,동의,2025-05-28,False
U0002663,2025-01-13,퍼포먼스광고,Android,동의,,False
U0002664,2025-04-01,오가닉,iOS,미동의,,False
U0002665,2025-02-04,퍼포먼스광고,iOS,동의,,False
U0002666,2025-02-03,퍼포먼스광고,iOS,미동의,,False
U0002667,2025-04-17,퍼포먼스광고,iOS,미동의,,False
U0002668,2025-05-13,퍼포먼스광고,Android,동의,,False
U0002669,2025-05-06,퍼포먼스광고,iOS,동의,,False
U0002670,2025-02-01,퍼포먼스광고,Android,동의,,False
U0002671,2025-04-13,퍼포먼스광고,iOS,미동의,,False
U0002672,2025-01-31,퍼포먼스광고,Android,동의,,False
U0002673,2025-02-23,오가닉,iOS,동의,2025-04-04,False
U0002674,2025-02-22,오가닉,Android,동의,,False
U0002675,2025-01-28,오가닉,Android,동의,,False
U0002676,2025-02-11,오가닉,Android,동의,,False
U0002677,2025-02-25,오가닉,iOS,미동의,,False
U0002678,2025-02-28,오가닉,iOS,동의,,False
U0002679,2025-02-25,퍼포먼스광고,Android,동의,2025-05-06,False
U0002680,2025-01-03,퍼포먼스광고,Android,동의,,False
U0002681,2025-03-08,퍼포먼스광고,iOS,동의,2025-05-24,False
U0002682,2025-04-27,오가닉,iOS,동의,,False
U0002683,2025-03-31,오가닉,iOS,미동의,2025-06-01,False
U0002684,2025-05-13,오가닉,Android,동의,,False
U0002685,2025-03-17,퍼포먼스광고,Android,동의,,False
U0002686,2025-03-05,Unknown,Android,미동의,,False
U0002687,2025-03-08,오가닉,iOS,미동의,2025-06-10,False
U0002688,2025-03-04,오가닉,Android,미동의,,False
U0002689,2025-02-19,Unknown,iOS,미동의,,False
U0002690,2025-05-17,퍼포먼스광고,iOS,미동의,,False
U0002691,2025-02-18,오가닉,Android,동의,,False
U0002692,2025-03-22,오가닉,Android,동의,,False
U0002693,2025-05-25,퍼포먼스광고,Android,동의,,False
U0002694,2025-01-31,퍼포먼스광고,iOS,동의,,False
U0002695,2025-04-02,오가닉,Android,미동의,,False
U0002696,2025-02-02,퍼포먼스광고,iOS,동의,,False
U0002697,2025-03-24,오가닉,Android,미동의,2025-05-21,False
U0002698,2025-02-14,오가닉,iOS,동의,2025-03-13,False
U0002699,2025-04-22,오가닉,Android,동의,,False
U0002700,2025-02-22,오가닉,Android,동의,2025-03-19,False
U0002701,2025-03-07,오가닉,iOS,동의,,False
U0002702,2025-02-22,퍼포먼스광고,iOS,동의,2025-05-13,False
U0002703,2025-01-09,오가닉,Android,동의,,False
U0002704,2025-03-29,오가닉,Android,동의,,False
U0002705,2025-02-13,퍼포먼스광고,Android,동의,,False
U0002706,2025-03-19,퍼포먼스광고,Android,미동의,,False
U0002707,2025-01-02,오가닉,iOS,미동의,,False
U0002708,2025-05-01,퍼포먼스광고,Unknown,동의,,False
U0002709,2025-03-23,오가닉,iOS,미동의,,False
U0002710,2025-02-06,퍼포먼스광고,Android,미동의,,False
U0002711,2025-05-13,오가닉,Android,미동의,,False
U0002712,2025-04-09,오가닉,iOS,동의,2025-06-05,False
U0002713,2025-05-08,오가닉,Android,동의,2025-06-18,False
U0002714,2025-02-02,오가닉,iOS,동의,,False
U0002715,2025-02-16,오가닉,Android,동의,,False
U0002716,2025-02-24,오가닉,Android,동의,,False
U0002717,2025-02-12,퍼포먼스광고,iOS,동의,,False
U0002718,2025-02-27,오가닉,Android,동의,,False
U0002719,2025-04-02,퍼포먼스광고,iOS,미동의,,False
U0002720,2025-02-02,오가닉,Android,미동의,,False
U0002721,2025-04-18,퍼포먼스광고,Android,동의,2025-05-14,False
U0002722,2025-01-27,오가닉,iOS,동의,,False
U0002723,2025-02-20,오가닉,Android,동의,,False
U0002724,2025-04-01,오가닉,iOS,동의,,False
U0002725,2025-02-12,오가닉,iOS,동의,,False
U0002726,2025-03-26,오가닉,iOS,동의,2025-05-21,False
U0002727,2025-01-22,오가닉,iOS,동의,,False
U0002728,2025-02-21,퍼포먼스광고,iOS,동의,,False
U0002729,2025-01-24,퍼포먼스광고,iOS,동의,,False
U0002730,2025-02-23,퍼포먼스광고,Android,미동의,,False
U0002731,2025-02-01,퍼포먼스광고,Android,동의,2025-05-10,False
U0002732,2025-04-09,오가닉,Android,미동의,,False
U0002733,2025-05-02,오가닉,iOS,동의,,False
U0002734,2025-04-26,오가닉,iOS,동의,2025-05-25,False
U0002735,2025-05-18,퍼포먼스광고,Android,미동의,,False
U0002736,2025-05-08,오가닉,iOS,미동의,2025-06-02,False
U0002737,2025-02-06,오가닉,Android,동의,,False
U0002738,2025-02-28,오가닉,Android,미동의,,False
U0002739,2025-03-03,퍼포먼스광고,iOS,동의,,False
U0002740,2025-04-20,퍼포먼스광고,iOS,동의,,False
U0002741,2025-05-01,퍼포먼스광고,Android,미동의,,False
U0002742,2025-01-02,퍼포먼스광고,Unknown,동의,,False
U0002743,2025-04-17,퍼포먼스광고,iOS,동의,,False
U0002744,2025-03-23,오가닉,iOS,동의,,False
U0002745,2025-03-17,퍼포먼스광고,iOS,동의,,False
U0002746,2025-01-06,오가닉,Android,동의,2025-03-22,False
U0002747,2025-05-09,오가닉,Android,동의,2025-05-26,False
U0002748,2025-02-14,Unknown,iOS,미동의,,False
U0002749,2025-04-28,퍼포먼스광고,Android,동의,,False
U0002750,2025-02-10,퍼포먼스광고,Android,미동의,2025-03-25,False
U0002751,2025-04-22,퍼포먼스광고,iOS,동의,,False
U0002752,2025-02-06,퍼포먼스광고,iOS,동의,,False
U0002753,2025-04-28,퍼포먼스광고,Android,동의,,False
U0002754,2025-02-06,오가닉,Android,동의,,False
U0002755,2025-03-13,오가닉,iOS,동의,,True
U0002756,2025-05-21,오가닉,iOS,동의,,False
U0002757,2025-04-27,퍼포먼스광고,iOS,미동의,,False
U0002758,2025-03-08,오가닉,Android,미동의,,False
U0002759,2025-02-18,퍼포먼스광고,Android,동의,,False
U0002760,2025-01-07,오가닉,Android,동의,2025-03-12,False
U0002761,2025-02-26,오가닉,Android,동의,,False
U0002762,2025-01-10,오가닉,iOS,미동의,,False
U0002763,2025-05-11,오가닉,Android,미동의,2025-06-12,False
U0002764,2025-04-13,오가닉,iOS,동의,,False
U0002765,2025-03-11,퍼포먼스광고,iOS,미동의,,True
U0002766,2025-04-27,퍼포먼스광고,Android,미동의,2025-05-31,False
U0002767,2025-03-01,퍼포먼스광고,Android,동의,,False
U0002768,2025-02-18,퍼포먼스광고,iOS,동의,,False
U0002769,2025-03-25,오가닉,Android,동의,2025-04-19,False
U0002770,2025-04-18,퍼포먼스광고,iOS,동의,,False
U0002771,2025-02-10,퍼포먼스광고,Android,미동의,2025-05-12,False
U0002772,2025-03-23,오가닉,iOS,동의,,False
U0002773,2025-01-16,오가닉,Android,동의,,False
U0002774,2025-01-16,퍼포먼스광고,Android,미동의,,False
U0002775,2025-04-05,퍼포먼스광고,iOS,동의,,False
U0002776,2025-02-14,퍼포먼스광고,iOS,미동의,,False
U0002777,2025-01-17,퍼포먼스광고,iOS,동의,,False
U0002778,2025-02-14,퍼포먼스광고,Android,미동의,,False
U0002779,2025-03-06,오가닉,iOS,동의,,False
U0002780,2025-02-26,오가닉,iOS,미동의,,False
U0002781,2025-01-25,오가닉,iOS,미동의,,False
U0002782,2025-02-14,오가닉,Android,미동의,,False
U0002783,2025-04-17,퍼포먼스광고,iOS,미동의,2025-05-29,False
U0002784,2025-05-25,오가닉,iOS,동의,,False
U0002785,2025-05-15,퍼포먼스광고,Android,동의,,False
U0002786,2025-01-11,오가닉,Android,미동의,,False
U0002787,2025-01-13,퍼포먼스광고,iOS,동의,,False
U0002788,2025-05-21,퍼포먼스광고,Android,미동의,,False
U0002789,2025-04-04,오가닉,iOS,미동의,,False
U0002790,2025-05-03,퍼포먼스광고,iOS,동의,,False
U0002791,2025-05-25,퍼포먼스광고,Android,미동의,2025-06-12,False
U0002792,2025-05-25,퍼포먼스광고,iOS,미동의,,False
U0002793,2025-02-10,오가닉,Android,미동의,,False
U0002794,2025-03-05,오가닉,iOS,동의,,False
U0002795,2025-03-26,퍼포먼스광고,iOS,미동의,,False
U0002796,2025-02-22,퍼포먼스광고,Android,동의,,False
U0002797,2025-02-20,퍼포먼스광고,Android,동의,,False
U0002798,2025-03-02,퍼포먼스광고,iOS,미동의,,False
U0002799,2025-03-13,오가닉,iOS,동의,2025-05-29,True
U0002800,2025-01-26,퍼포먼스광고,Android,동의,,False
U0002801,2025-05-16,오가닉,iOS,동의,,False
U0002802,2025-03-06,퍼포먼스광고,Android,동의,2025-05-08,False
U0002803,2025-01-09,오가닉,iOS,미동의,2025-04-05,False
U0002804,2025-02-20,퍼포먼스광고,iOS,미동의,,False
U0002805,2025-02-13,퍼포먼스광고,iOS,미동의,,False
U0002806,2025-01-31,퍼포먼스광고,iOS,동의,,False
U0002807,2025-03-26,퍼포먼스광고,iOS,동의,2025-04-28,False
U0002808,2025-04-06,오가닉,Android,동의,,False
U0002809,2025-02-12,퍼포먼스광고,iOS,동의,,False
U0002810,2025-03-04,퍼포먼스광고,Android,미동의,,False
U0002811,2025-01-07,오가닉,Android,동의,,False
U0002812,2025-03-24,퍼포먼스광고,Android,미동의,,False
U0002813,2025-01-20,퍼포먼스광고,iOS,동의,,False
U0002814,2025-04-30,오가닉,Android,동의,,False
U0002815,2025-02-11,오가닉,Android,동의,,False
U0002816,2025-01-15,퍼포먼스광고,Android,동의,,False
U0002817,2025-01-19,오가닉,Android,동의,2025-04-14,False
U0002818,2025-03-12,퍼포먼스광고,iOS,동의,,True
U0002819,2025-04-17,퍼포먼스광고,iOS,Unknown,,False
U0002820,2025-02-24,퍼포먼스광고,iOS,동의,,False
U0002821,2025-01-24,퍼포먼스광고,iOS,동의,,False
U0002822,2025-02-05,퍼포먼스광고,iOS,동의,,False
U0002823,2025-04-30,퍼포먼스광고,Android,동의,,False
U0002824,2025-02-06,오가닉,Android,동의,,False
U0002825,2025-05-16,오가닉,iOS,미동의,,False
U0002826,2025-01-30,오가닉,iOS,동의,,False
U0002827,2025-04-05,오가닉,Android,동의,,False
U0002828,2025-01-31,퍼포먼스광고,iOS,동의,,False
